trip_id,date,time,day_of_week,is_weekend,source,destination,distance_km,travel_time_min,avg_speed,road_type,vehicle_type,traffic_level
18535,2016-04-16,3,5,1,"40.7607,-73.9622","40.7653,-73.9315",2.6356902374625606,11.733333333333333,13.477961441569914,city,car,Medium
18536,2016-05-15,18,6,1,"40.7856,-73.9785","40.7907,-73.9704",0.8869193224303783,3.5166666666666666,15.13227279976001,city,bus,Medium
18537,2016-01-08,17,4,0,"40.7625,-73.968","40.7506,-73.9783",1.5822672916744944,9.083333333333334,10.451673853262715,city,bus,Medium
18538,2016-04-21,0,3,0,"40.7222,-73.9933","40.773,-73.9276",7.9081970234590315,30.633333333333333,15.489395693390922,city,car,Medium
18539,2016-05-18,21,2,0,"40.7483,-73.9893","40.7619,-73.9837",1.5841078023738075,9.85,9.64938762867294,city,bike,High
18540,2016-06-09,16,3,0,"40.7847,-73.977","40.794,-73.9763",1.035790622300347,5.316666666666666,11.68917316702586,city,bus,Medium
18541,2016-06-21,19,1,0,"40.7029,-74.0114","40.7152,-74.0158",1.417089706629982,7.783333333333333,10.924031999717206,city,car,Medium
18542,2016-02-17,13,2,0,"40.7702,-73.9543","40.7761,-73.9471",0.8933078402602392,4.133333333333334,12.967371874745405,city,bike,Medium
18543,2016-06-27,5,0,0,"40.7394,-73.9992","40.7469,-73.9773",2.024716240627202,6.616666666666666,18.3601472701711,city,bike,Medium
18544,2016-03-18,10,4,0,"40.7741,-73.8746","40.7716,-73.9824",9.081923537135381,51.5,10.580881790837338,city,bus,Medium
18545,2016-03-21,18,0,0,"40.7341,-73.9804","40.7702,-73.9598",4.37313746520453,12.95,20.261640765426396,city,bike,Medium
18546,2016-03-06,0,6,1,"40.7741,-73.8746","40.7713,-73.9505",6.399012807617917,14.4,26.662553365074654,city,bike,Low
18547,2016-02-08,4,0,0,"40.7545,-73.9916","40.6459,-73.7763",21.800046370208804,31.533333333333335,41.48000366424508,highway,bike,Low
18548,2016-06-09,7,3,0,"40.7745,-73.981","40.7866,-73.9546",2.598326021733235,6.883333333333334,22.648846678546356,city,bus,Medium
18549,2016-01-03,9,6,1,"40.7742,-73.9631","40.7506,-73.9716",2.720095078419973,8.966666666666667,18.20137970689945,city,car,Medium
18550,2016-04-15,1,4,0,"40.8069,-73.9609","40.8242,-73.9512",2.08970212152538,5.916666666666667,21.19134545772216,city,car,Medium
18551,2016-01-13,18,2,0,"40.7239,-73.9972","40.7632,-73.9593",5.4121350761982985,21.766666666666666,14.918595922139263,city,bus,Medium
18552,2016-01-21,4,3,0,"40.7555,-73.9807","40.7476,-73.9736",1.0627070072227394,5.683333333333334,11.219194211149155,city,bike,Medium
18553,2016-04-05,15,1,0,"40.7577,-73.9744","40.6952,-74.1773",18.456251193869125,48.583333333333336,22.793311937539915,highway,car,Medium
18554,2016-03-23,8,2,0,"40.7679,-73.9618","40.781,-73.9524",1.6578224781323918,3.8,26.176144391564083,city,car,Low
18555,2016-04-16,8,5,1,"40.7513,-73.9941","40.758,-73.9764",1.6666760370009193,7.016666666666667,14.251861599057742,city,bike,Medium
18556,2016-06-15,18,2,0,"40.7511,-73.9828","40.7141,-73.99",4.158700344461591,15.533333333333333,16.063649399207865,city,car,Medium
18557,2016-06-01,8,2,0,"40.7679,-73.9565","40.7546,-73.9677",1.7541197743744246,9.883333333333333,10.648956471750301,city,car,Medium
18558,2016-03-19,13,5,1,"40.7506,-73.9914","40.7592,-73.9687",2.1378472267233817,19.45,6.594901470611974,city,car,High
18559,2016-06-02,21,3,0,"40.7705,-73.9541","40.782,-73.9579",1.3181671529085848,5.416666666666667,14.601236155295092,city,bus,Medium
18560,2016-02-02,5,1,0,"40.7854,-73.9515","40.7775,-73.9566",0.9777767662455097,1.9666666666666666,29.830477614269792,city,car,Low
18561,2016-06-18,0,5,1,"40.7193,-73.9861","40.6903,-73.954",4.209518830617116,21.6,11.69310786282532,city,car,Medium
18562,2016-04-18,18,0,0,"40.7422,-73.9835","40.7444,-73.999",1.3285276030819964,7.416666666666667,10.747639036168959,city,car,Medium
18563,2016-05-28,23,5,1,"40.7343,-74.0023","40.77,-73.9543",5.666230702214384,22.233333333333334,15.291177307325173,city,bus,Medium
18564,2016-05-08,11,6,1,"40.7588,-73.9798","40.7681,-73.9901",1.3497750488657978,7.266666666666667,11.144931596139614,city,bus,Medium
18565,2016-05-30,9,0,0,"40.7787,-73.9537","40.7746,-73.9622",0.8485956210104635,3.25,15.666380695577788,city,bike,Medium
18566,2016-04-13,11,2,0,"40.7392,-73.983","40.7175,-73.9911",2.507608078642153,15.05,9.997108619171373,city,bus,High
18567,2016-02-24,8,2,0,"40.7481,-73.9711","40.7188,-73.9948",3.8213005975529395,19.25,11.910547317048122,city,bike,Medium
18568,2016-01-28,21,3,0,"40.7245,-73.9875","40.7587,-73.9625",4.347168502120243,14.55,17.926468049980382,city,bike,Medium
18569,2016-01-28,23,3,0,"40.7789,-73.956","40.7862,-73.9725",1.6089970219080614,4.1,23.54629788158139,city,bus,Medium
18570,2016-06-15,9,2,0,"40.7665,-73.9525","40.761,-73.9691",1.5259646236248448,12.783333333333333,7.162285065253509,city,bike,High
18571,2016-03-14,18,0,0,"40.8219,-73.9539","40.8198,-73.9524",0.26544009281717534,2.033333333333333,7.832658476572388,city,car,High
18572,2016-05-02,1,0,0,"40.7505,-73.9915","40.7298,-73.9748",2.6976945551874696,10.1,16.025908248638434,city,bus,Medium
18573,2016-01-18,19,0,0,"40.7734,-73.9828","40.7648,-73.9881",1.055307936283132,3.183333333333333,19.89062078858259,city,bus,Medium
18574,2016-04-21,11,3,0,"40.7708,-73.9508","40.7463,-73.9814",3.750242693456909,28.25,7.965117225041222,city,bus,High
18575,2016-04-08,17,4,0,"40.7949,-73.9723","40.7904,-73.9748",0.5428351666771262,5.8,5.615536207004753,city,car,High
18576,2016-02-20,22,5,1,"40.7216,-73.989","40.7513,-73.9679",3.7505872762541723,15.65,14.379248343466474,city,bike,Medium
18577,2016-01-17,19,6,1,"40.7773,-73.9827","40.7863,-73.976",1.1487998738040197,2.283333333333333,30.187441939375706,city,bus,Low
18578,2016-04-03,11,6,1,"40.7611,-73.9888","40.7185,-73.9834",4.758701428182745,27.5,10.382621297853262,city,car,Medium
18579,2016-03-01,18,1,0,"40.7969,-73.9379","40.7972,-73.9643",2.2225429595841226,11.65,11.446573182407498,city,car,Medium
18580,2016-04-10,7,6,1,"40.75,-73.9741","40.779,-73.9623",3.3743137642651395,9.6,21.089461026657123,city,car,Medium
18581,2016-02-19,14,4,0,"40.7758,-73.9626","40.7901,-73.9783",2.0677818849440075,11.483333333333333,10.804085320462159,city,bike,Medium
18582,2016-04-05,1,1,0,"40.7542,-73.9942","40.8383,-73.8766",13.61796338428434,20.883333333333333,39.125832548622206,city,bus,Low
18583,2016-04-14,20,3,0,"40.7119,-74.006","40.7287,-73.988",2.406416499626913,16.5,8.750605453188774,city,bus,High
18584,2016-06-15,1,2,0,"40.7641,-73.9869","40.7265,-73.9893",4.1858150572581785,15.0,16.743260229032714,city,car,Medium
18585,2016-02-03,14,2,0,"40.7508,-73.9817","40.758,-73.9732",1.0740481794166679,13.35,4.827182828838956,city,bus,High
18586,2016-05-31,20,1,0,"40.7636,-73.9694","40.7577,-73.9728",0.7158243092479757,3.183333333333333,13.49197650938593,city,car,Medium
18587,2016-01-04,16,0,0,"40.8107,-73.9622","40.7528,-73.9948",6.998879590341927,18.616666666666667,22.556818733420716,city,bike,Medium
18588,2016-06-08,20,2,0,"40.7792,-73.9738","40.7714,-73.9564",1.7026378262384156,8.15,12.5347570029822,city,car,Medium
18589,2016-06-11,4,5,1,"40.7423,-74.0042","40.729,-73.9792",2.573712791204342,11.55,13.369936577684893,city,car,Medium
18590,2016-06-29,0,2,0,"40.763,-73.9716","40.7582,-73.9408",2.6484366759374565,12.916666666666666,12.302415526935283,city,bus,Medium
18591,2016-02-10,21,2,0,"40.7688,-73.9822","40.6373,-74.0309",15.187490556670271,41.266666666666666,22.081973345724144,highway,bus,Medium
18592,2016-02-19,0,4,0,"40.6766,-73.9836","40.6705,-73.9289",4.662678115316433,26.816666666666666,10.432343825443853,city,bus,Medium
18593,2016-05-17,2,1,0,"40.7413,-74.006","40.7441,-74.0068",0.31855705988117256,1.8833333333333333,10.148720491789568,city,bus,Medium
18594,2016-04-29,9,4,0,"40.7286,-73.9846","40.7286,-74.0064",1.8369658116340342,10.316666666666666,10.683484526466113,city,bike,Medium
18595,2016-04-28,1,3,0,"40.7553,-73.9949","40.7458,-73.9943",1.0575602237628303,3.8666666666666667,16.410417265285297,city,bus,Medium
18596,2016-01-15,7,4,0,"40.7506,-73.9867","40.7682,-73.8615",10.72509162423036,20.833333333333332,30.88826387778344,city,bus,Low
18597,2016-02-09,9,1,0,"40.7648,-73.9642","40.7732,-73.9645",0.9343789935997906,6.05,9.266568531568172,city,bus,High
18598,2016-03-12,10,5,1,"40.7142,-74.0136","40.7504,-73.9947",4.328830933940465,11.7,22.19913299456649,city,car,Medium
18599,2016-04-26,23,1,0,"40.7195,-74.0055","40.6526,-73.9603",8.35840858795316,22.8,21.99581207356095,city,car,Medium
18600,2016-06-30,10,3,0,"40.7407,-73.993","40.8357,-73.8693",14.833842119771104,68.06666666666666,13.075864748084225,city,car,Medium
18601,2016-01-18,20,0,0,"40.7415,-73.9874","40.7856,-73.9562",5.5633523389267046,12.083333333333334,27.624921958808464,city,bus,Low
18602,2016-04-27,20,2,0,"40.7392,-73.9914","40.7736,-73.9778",3.992949232846185,15.083333333333334,15.883554959388139,city,car,Medium
18603,2016-06-08,15,2,0,"40.7215,-73.9785","40.7338,-73.99",1.6762055782481249,18.466666666666665,5.44615530838741,city,car,High
18604,2016-01-28,12,3,0,"40.7491,-73.9919","40.747,-73.9815",0.9066797329598973,13.9,3.9137254660139456,city,car,High
18605,2016-03-07,6,0,0,"40.7519,-74.0046","40.762,-73.9844",2.038652529217383,9.466666666666667,12.921037157011584,city,bike,Medium
18606,2016-06-23,12,3,0,"40.7691,-73.982","40.7745,-73.9884",0.8068471407193581,4.866666666666666,9.947430502019484,city,bike,High
18607,2016-04-21,22,3,0,"40.7677,-73.9592","40.7717,-73.9635",0.5735460841347724,3.3833333333333333,10.171260605345717,city,bike,Medium
18608,2016-02-18,17,3,0,"40.7513,-73.9752","40.7744,-73.8719",9.071295476721948,23.133333333333333,23.52785570331341,city,bike,Medium
18609,2016-06-21,20,1,0,"40.743,-73.9875","40.7524,-73.9789",1.2717556213418866,5.45,14.000979317525356,city,car,Medium
18610,2016-06-10,0,4,0,"40.7331,-73.9812","40.8571,-73.9357",14.310278516484333,32.916666666666664,26.084558308528408,city,bike,Low
18611,2016-04-26,19,1,0,"40.7479,-73.9883","40.7533,-73.9728",1.4371191115855404,15.65,5.509721833554787,city,bike,High
18612,2016-04-20,18,2,0,"40.7347,-73.9904","40.7357,-73.9925",0.20897684533611952,10.116666666666667,1.2394013891433775,city,bus,High
18613,2016-03-15,8,1,0,"40.7164,-74.0165","40.7284,-74.0085",1.4949842136678606,7.833333333333333,11.450942913200633,city,bus,Medium
18614,2016-04-18,22,0,0,"40.6431,-73.7907","40.751,-73.9714",19.391210362028232,31.866666666666667,36.51064712515776,highway,car,Low
18615,2016-03-16,12,2,0,"40.7665,-73.9647","40.7532,-73.9801",1.9671036642551578,16.016666666666666,7.36896273810465,city,car,High
18616,2016-01-02,5,5,1,"40.6985,-73.9135","40.6881,-73.9238",1.4461727108792133,3.8333333333333335,22.635746778978987,city,bus,Medium
18617,2016-02-20,22,5,1,"40.7828,-73.953","40.7869,-73.9718",1.6471802622392338,7.4,13.35551563977757,city,bike,Medium
18618,2016-01-06,15,2,0,"40.75,-73.9796","40.7363,-73.9965",2.0851248521482475,8.85,14.13643967558134,city,bus,Medium
18619,2016-06-22,14,2,0,"40.7978,-73.9711","40.7795,-73.9619",2.177288714988091,10.633333333333333,12.285641651970419,city,car,Medium
18620,2016-05-28,4,5,1,"40.7486,-73.9881","40.7632,-73.9336",4.869141739149721,11.75,24.86370249778581,city,bike,Medium
18621,2016-01-09,16,5,1,"40.7704,-73.9684","40.7666,-73.9609",0.7599111720611861,4.633333333333334,9.84057632884989,city,bus,High
18622,2016-06-22,22,2,0,"40.7442,-73.9917","40.7485,-73.99",0.49912486595666133,2.0166666666666666,14.849996011933724,city,bike,Medium
18623,2016-03-20,2,6,1,"40.7462,-73.9154","40.7379,-73.9238",1.1630074988344077,3.7666666666666666,18.52578316727375,city,car,Medium
18624,2016-01-30,12,5,1,"40.7795,-73.9534","40.7752,-73.9622",0.8818579192494646,6.716666666666667,7.877638980888517,city,bus,High
18625,2016-06-13,9,0,0,"40.7851,-73.9469","40.7748,-73.959",1.5328763676213937,6.066666666666666,15.16031572372807,city,bus,Medium
18626,2016-01-25,18,0,0,"40.765,-73.9879","40.7606,-74.0027",1.3390551250112692,8.083333333333334,9.939378247506326,city,bike,High
18627,2016-05-13,16,4,0,"40.7718,-73.9827","40.7617,-73.9683",1.6528628268283296,18.6,5.3318155704139665,city,bike,High
18628,2016-01-28,1,3,0,"40.6927,-73.9874","40.6784,-73.9553",3.1391516880100743,9.7,19.417433121711802,city,car,Medium
18629,2016-02-04,12,3,0,"40.7563,-73.9868","40.753,-73.9781",0.8195509024941071,7.316666666666666,6.720690772161243,city,bike,High
18630,2016-05-06,21,4,0,"40.7931,-73.9728","40.7025,-74.0139",10.652606898563791,21.116666666666667,30.26786490515363,city,bus,Low
18631,2016-06-01,23,2,0,"40.7697,-73.8638","40.7823,-73.4439",35.385156944404685,37.86666666666667,56.06803036965531,highway,car,Low
18632,2016-01-13,15,2,0,"40.7882,-73.9762","40.7772,-73.954",2.2337867467042076,11.933333333333334,11.231330011361937,city,bike,Medium
18633,2016-04-02,0,5,1,"40.7629,-73.993","40.7775,-73.9826",1.8446156381802647,2.8333333333333335,39.06244880852325,city,bus,Low
18634,2016-06-11,17,5,1,"40.7636,-73.9889","40.7499,-73.9882",1.5245110587073607,10.716666666666667,8.535365180943232,city,bus,High
18635,2016-02-27,12,5,1,"40.7369,-73.9978","40.737,-74.0092",0.9605589663965044,7.05,8.174969926778761,city,car,High
18636,2016-03-14,14,0,0,"40.7753,-73.9768","40.7868,-73.9547",2.2578019574874015,9.933333333333334,13.637729944554774,city,bus,Medium
18637,2016-02-19,9,4,0,"40.7652,-73.9872","40.7461,-74.0005",2.401168766402672,9.133333333333333,15.774101385127045,city,bus,Medium
18638,2016-04-05,8,1,0,"40.7652,-73.966","40.7517,-73.9901",2.52462654824338,34.733333333333334,4.361159104451136,city,bike,High
18639,2016-01-21,18,3,0,"40.7511,-73.9941","40.7625,-73.9788",1.8076542814150993,16.433333333333334,6.599954780014561,city,bike,High
18640,2016-04-04,14,0,0,"40.7581,-73.9892","40.7048,-74.0166",6.360500436892937,20.433333333333334,18.67683651942461,city,bus,Medium
18641,2016-03-10,9,3,0,"40.7857,-73.9548","40.764,-73.9691",2.6967006051668374,14.816666666666666,10.920272416873583,city,bike,Medium
18642,2016-04-10,9,6,1,"40.7274,-74.0005","40.7573,-73.9783",3.814680081240877,7.6,30.115895378217456,city,bike,Low
18643,2016-04-23,6,5,1,"40.7567,-73.9899","40.7519,-73.9778",1.1505022637066669,5.183333333333334,13.317711091138266,city,bus,Medium
18644,2016-02-24,7,2,0,"40.744,-73.9858","40.7518,-73.9905",0.9534169420763785,3.066666666666667,18.65380973627697,city,bike,Medium
18645,2016-02-06,0,5,1,"40.7262,-73.9917","40.7299,-73.9886",0.487344227826015,2.4166666666666665,12.099580828783822,city,car,Medium
18646,2016-03-25,15,4,0,"40.7414,-73.9853","40.7615,-73.9782",2.313654280511818,19.883333333333333,6.981689362818562,city,bike,High
18647,2016-02-03,13,2,0,"40.7498,-73.9755","40.7508,-74.0038",2.3864990475256143,18.183333333333334,7.874790624282503,city,bus,High
18648,2016-05-29,22,6,1,"40.7632,-73.981","40.771,-73.9506",2.703082034601326,11.383333333333333,14.247577341968922,city,bike,Medium
18649,2016-03-17,20,3,0,"40.7518,-73.9737","40.7631,-73.9846",1.5561742424211986,7.566666666666666,12.339707649154878,city,bike,Medium
18650,2016-01-12,9,1,0,"40.743,-73.9801","40.7061,-74.0088",4.762845327040654,16.8,17.01016188228805,city,bus,Medium
18651,2016-03-18,12,4,0,"40.7502,-73.9913","40.7626,-73.9719",2.1380479783537787,23.05,5.565417731072743,city,bike,High
18652,2016-03-28,9,0,0,"40.7315,-73.9883","40.7491,-74.003",2.3159830433902373,11.883333333333333,11.693603024130232,city,car,Medium
18653,2016-06-03,19,4,0,"40.737,-73.9785","40.7632,-73.9717",2.9690862630534123,13.1,13.59886838039731,city,car,Medium
18654,2016-05-12,18,3,0,"40.7561,-73.9705","40.7702,-73.9577",1.902705234683509,9.266666666666667,12.319674181404013,city,car,Medium
18655,2016-02-13,18,5,1,"40.7866,-73.9724","40.7599,-73.9847",3.144389860570892,20.766666666666666,9.084914524923926,city,bus,High
18656,2016-01-16,20,5,1,"40.7434,-73.9844","40.7452,-73.9921",0.6788597662897393,5.416666666666667,7.51967741120942,city,bike,High
18657,2016-02-15,13,0,0,"40.7798,-73.9536","40.7829,-73.9476",0.6115830780983019,2.183333333333333,16.806863214915168,city,bike,Medium
18658,2016-03-01,20,1,0,"40.7604,-73.9852","40.7529,-73.971",1.4580915620609864,7.566666666666666,11.561959522950552,city,bike,Medium
18659,2016-05-15,23,6,1,"40.7737,-73.8707","40.7054,-74.0073",13.788645635578545,23.116666666666667,35.78884231296522,city,car,Low
18660,2016-04-15,11,4,0,"40.7507,-73.9712","40.765,-73.9706",1.5908903280497628,14.25,6.698485591788476,city,bike,High
18661,2016-01-31,2,6,1,"40.7221,-74.005","40.7411,-73.9183",7.6047619255962235,27.183333333333334,16.785495359991664,city,bike,Medium
18662,2016-05-14,14,5,1,"40.7195,-74.0022","40.7147,-73.9827",1.7279390738114346,10.983333333333333,9.439424378939552,city,bus,High
18663,2016-03-15,14,1,0,"40.8073,-73.9646","40.7956,-73.9714",1.4213229456046261,4.133333333333334,20.63210727490586,city,bus,Medium
18664,2016-01-03,21,6,1,"40.7202,-73.9969","40.7377,-74.0082",2.166385059585055,12.133333333333333,10.712893151794228,city,car,Medium
18665,2016-01-15,7,4,0,"40.7468,-73.9975","40.7433,-73.9892",0.8002341369935289,3.8333333333333335,12.525403883376972,city,bus,Medium
18666,2016-04-16,0,5,1,"40.778,-73.9516","40.7849,-73.9727",1.9351636086461783,7.633333333333334,15.210892993725418,city,bus,Medium
18667,2016-06-07,1,1,0,"40.7467,-73.9855","40.7112,-74.0173",4.770991607020345,15.633333333333333,18.310841988564224,city,bike,Medium
18668,2016-04-28,17,3,0,"40.7653,-73.9717","40.8535,-73.9382",10.204613092201965,37.43333333333333,16.356459097028974,city,bus,Medium
18669,2016-02-11,9,3,0,"40.7582,-73.9893","40.7749,-73.9631",2.883885009638856,19.166666666666668,9.027813943217287,city,bus,High
18670,2016-01-13,12,2,0,"40.7498,-73.9936","40.8139,-73.9603",7.659221865397622,18.066666666666666,25.436530180287306,city,bus,Low
18671,2016-04-03,22,6,1,"40.7197,-73.9874","40.7623,-73.9793",4.785807004150284,14.783333333333333,19.42379392890758,city,car,Medium
18672,2016-02-20,23,5,1,"40.7308,-74.0017","40.7633,-73.9854",3.865913963260809,15.966666666666667,14.527442868203456,city,bus,Medium
18673,2016-02-12,2,4,0,"40.7212,-73.9877","40.7214,-73.9841",0.3041994256949649,3.3833333333333333,5.39466961823583,city,bike,High
18674,2016-05-19,7,3,0,"40.7358,-73.9855","40.7479,-74.0007",1.8574460781345103,11.966666666666667,9.313100113209243,city,bike,High
18675,2016-05-24,12,1,0,"40.754,-73.9882","40.7509,-74.0056",1.5056654675694732,8.383333333333333,10.776134559145335,city,bus,Medium
18676,2016-03-02,10,2,0,"40.7561,-73.9905","40.76,-73.9802",0.9698901095860564,4.766666666666667,12.2084069738105,city,bike,Medium
18677,2016-06-21,20,1,0,"40.7458,-73.9885","40.7554,-73.9251",5.44623925204916,21.133333333333333,15.462508917489728,city,car,Medium
18678,2016-06-21,10,1,0,"40.7416,-73.9811","40.7528,-73.9925",1.5726553479459393,9.283333333333333,10.164379268591349,city,car,Medium
18679,2016-02-26,21,4,0,"40.7609,-73.9983","40.7942,-73.9708",4.3672091974622695,7.483333333333333,35.015485770298824,city,bus,Low
18680,2016-02-05,20,4,0,"40.7696,-73.9547","40.7166,-73.9885",6.545205413765603,19.1,20.560854702928594,city,bike,Medium
18681,2016-06-15,23,2,0,"40.7482,-73.9851","40.7665,-73.9652",2.6363089560152226,14.9,10.616009218853245,city,bike,Medium
18682,2016-04-02,3,5,1,"40.7315,-73.9828","40.7562,-73.9903",2.8182553434907587,12.116666666666667,13.95559729926648,city,bus,Medium
18683,2016-03-15,13,1,0,"40.725,-73.9977","40.7382,-73.9918",1.5496786503051159,11.866666666666667,7.835453849857328,city,car,High
18684,2016-01-27,1,2,0,"40.7452,-73.9984","40.7598,-73.9962",1.6339885051074043,5.683333333333334,17.250318528993127,city,car,Medium
18685,2016-02-10,19,2,0,"40.7642,-73.9808","40.7717,-73.9831",0.8561598983371634,9.666666666666666,5.314095920713429,city,bike,High
18686,2016-06-22,5,2,0,"40.7294,-73.9872","40.734,-74.0004",1.224216213793196,5.866666666666666,12.520393095612233,city,bike,Medium
